Title,Word,n,nwords
4654,"Человек, потерявший лицо",мечтающий,1,22394
4655,"Человек, потерявший лицо",кинознаменитостью,1,22394
4656,"Человек, потерявший лицо",подслушали,1,22394
4657,"Человек, потерявший лицо",повели,1,22394
4658,"Человек, потерявший лицо",рискованную,1,22394
4659,"Человек, потерявший лицо",второстепенное,1,22394
4660,"Человек, потерявший лицо",реклама,2,22394
4661,"Человек, потерявший лицо",талантом,2,22394
4662,"Человек, потерявший лицо",погибают,1,22394
4663,"Человек, потерявший лицо",забором,1,22394
4664,"Человек, потерявший лицо",неизвестности,1,22394
4665,"Человек, потерявший лицо",никем,1,22394
4666,"Человек, потерявший лицо",оцененные,1,22394
4667,"Человек, потерявший лицо",признанные,1,22394
4668,"Человек, потерявший лицо",возвести,1,22394
4669,"Человек, потерявший лицо",бездарность,1,22394
4670,"Человек, потерявший лицо",вершину,1,22394
4671,"Человек, потерявший лицо",бесподобен,1,22394
4672,"Человек, потерявший лицо",очарователен,1,22394
4673,"Человек, потерявший лицо",черти,1,22394
4674,"Человек, потерявший лицо",старую,1,22394
4675,"Человек, потерявший лицо",кинопленку,1,22394
4676,"Человек, потерявший лицо",найдется,1,22394
4677,"Человек, потерявший лицо",десяток,2,22394
4678,"Человек, потерявший лицо",ярмарочных,1,22394
4679,"Человек, потерявший лицо",балаганах,1,22394
4680,"Человек, потерявший лицо",рекламу,3,22394
4681,"Человек, потерявший лицо",затрачено,1,22394
